std,mean,min,max,median,group
69.52523277121135,127.09751892089844,0,-23,-23,Non-COVID
47.176744496312885,114.55934143066406,3,-12,-12,Non-COVID
58.22510818063036,133.9001007080078,0,-38,-38,Non-COVID
44.824398503233986,130.93246459960938,10,-11,-11,Non-COVID
58.71098239459587,97.85386657714844,0,-34,-34,Non-COVID
49.957382680431685,120.98838806152344,3,-16,-16,Non-COVID
74.16762126340379,111.68434143066406,0,-1,-1,Non-COVID
68.04631525325706,72.58489990234375,0,-1,-1,Non-COVID
55.42828088806867,125.58224487304688,4,-55,-55,Non-COVID
30.733920874083562,157.54196166992188,33,-50,-50,Non-COVID
33.332010400336934,139.8066864013672,47,-50,-50,Non-COVID
65.30367721760057,94.7392578125,0,-19,-19,Non-COVID
54.211494547906184,144.94879150390625,0,-32,-32,Non-COVID
40.70267388793753,165.17190551757812,6,-30,-30,Non-COVID
37.097289667297055,115.99270629882812,4,-68,-68,Non-COVID
57.59862613152441,118.6951904296875,0,-1,-1,Non-COVID
53.37032896911522,120.66567993164062,0,-1,-1,Non-COVID
65.87532575847709,110.07546997070312,0,-25,-25,Non-COVID
82.92364804888636,85.96273803710938,0,-1,-1,Non-COVID
51.643329577471306,131.9852752685547,0,-1,-1,Non-COVID
42.97792171247986,150.91500854492188,0,-22,-22,Non-COVID
59.38903754810921,98.21725463867188,0,-1,-1,Non-COVID
34.825164746865056,179.00869750976562,34,-8,-8,Non-COVID
53.678292044107664,113.61862182617188,0,-1,-1,Non-COVID
53.88101779107461,113.41778564453125,0,-31,-31,Non-COVID
62.65333980162993,136.89263916015625,0,-40,-40,Non-COVID
69.66258470885441,94.62905883789062,0,-34,-34,Non-COVID
66.78164952263056,137.9588623046875,0,-1,-1,Non-COVID
54.96437608844261,146.94815063476562,0,-1,-1,Non-COVID
48.6069215193385,113.22859191894531,0,-1,-1,Non-COVID
52.06759079744006,117.83477783203125,0,-50,-50,Non-COVID
52.21751075186728,84.0145263671875,0,-1,-1,Non-COVID
52.552008206332026,84.53530883789062,0,-36,-36,Non-COVID
65.38083769805041,111.42410278320312,0,-34,-34,Non-COVID
58.11408972621714,124.8900146484375,0,-1,-1,Non-COVID
75.27734300015865,111.53713989257812,0,-1,-1,Non-COVID
30.19409545006623,134.4076690673828,30,-52,-52,Non-COVID
72.36642209558437,149.42860412597656,0,-5,-5,Non-COVID
67.17936269763905,96.3046875,0,-9,-9,Non-COVID
72.79355450929913,98.80763244628906,0,-25,-25,Non-COVID
61.44899341508927,166.07693481445312,0,-1,-1,Non-COVID
49.49572543008154,146.4154510498047,1,-29,-29,Non-COVID
52.8827267897876,111.65339660644531,0,-10,-10,Non-COVID
47.01332219411809,114.51268005371094,1,-74,-74,Non-COVID
52.75209824069742,162.27572631835938,17,-31,-31,Non-COVID
64.63687459605457,154.57838439941406,0,-19,-19,Non-COVID
50.737920831815956,99.72547912597656,0,-1,-1,Non-COVID
53.95819515162403,146.4688720703125,15,-27,-27,Non-COVID
66.99684175052242,143.77210998535156,0,-1,-1,Non-COVID
51.46677874754845,94.250732421875,0,-1,-1,Non-COVID
67.62329741599872,118.40312194824219,0,-1,-1,Non-COVID
70.56516676717303,98.80265808105469,0,-1,-1,Non-COVID
53.30390858776271,130.19898986816406,0,-43,-43,Non-COVID
48.8161423208829,127.55520629882812,0,-13,-13,Non-COVID
65.96891520330612,136.52517700195312,0,-10,-10,Non-COVID
41.334850004876316,140.74618530273438,0,-14,-14,Non-COVID
49.18175417922312,82.53741455078125,0,-1,-1,Non-COVID
66.54036131056067,136.72898864746094,0,-1,-1,Non-COVID
61.06332169345841,114.85821533203125,0,-1,-1,Non-COVID
58.89413882463885,138.04354858398438,0,-2,-2,Non-COVID
53.242789255942455,108.94132995605469,1,-45,-45,Non-COVID
62.919976569367606,125.49154663085938,0,-27,-27,Non-COVID
46.63659421533421,121.02955627441406,0,-23,-23,Non-COVID
39.13283403793731,150.0242462158203,0,-48,-48,Non-COVID
66.86516054076102,78.5372314453125,0,-1,-1,Non-COVID
55.23490523551038,121.20407104492188,3,-22,-22,Non-COVID
60.96831465122224,119.22210693359375,0,-28,-28,Non-COVID
59.293925064903654,116.82023620605469,0,-51,-51,Non-COVID
37.8934123075747,154.51004028320312,4,-35,-35,Non-COVID
45.99447469890621,102.33045959472656,0,-11,-11,Non-COVID
59.21698886998611,115.24214172363281,0,-18,-18,Non-COVID
54.67382875566411,119.41702270507812,0,-1,-1,Non-COVID
61.68180776936936,155.0430450439453,0,-3,-3,Non-COVID
43.93409104066367,103.15251159667969,4,-47,-47,Non-COVID
58.851147493154464,136.56869506835938,0,-20,-20,Non-COVID
65.24619368913805,98.82766723632812,0,-1,-1,Non-COVID
67.36438073676256,140.75294494628906,0,-15,-15,Non-COVID
46.841239790286785,157.49928283691406,3,-36,-36,Non-COVID
56.03625933617465,114.5396728515625,0,-20,-20,Non-COVID
57.21577153039757,127.36326599121094,0,-18,-18,Non-COVID
43.980926444605004,92.56083679199219,0,-1,-1,Non-COVID
58.94085712200251,108.18373107910156,0,-55,-55,Non-COVID
48.76411735355622,146.9062957763672,0,-2,-2,Non-COVID
54.167736484018256,125.15620422363281,5,-19,-19,Non-COVID
59.43092071631413,101.97007751464844,0,-1,-1,Non-COVID
53.826610000293314,121.77876281738281,6,-28,-28,Non-COVID
61.881276851332125,119.48100280761719,0,-48,-48,Non-COVID
71.88926733601494,98.42915344238281,0,-6,-6,Non-COVID
44.278101764051236,157.4687957763672,19,-15,-15,Non-COVID
56.92290416520009,130.80865478515625,0,-8,-8,Non-COVID
52.87681200036735,140.4153289794922,13,-40,-40,Non-COVID
60.80057192814494,125.8487548828125,0,-53,-53,Non-COVID
69.5285049727855,87.77378845214844,0,-1,-1,Non-COVID
58.06718215500973,113.16552734375,0,-11,-11,Non-COVID
68.43782055853855,122.55558776855469,0,-1,-1,Non-COVID
54.75562242987465,148.04930114746094,6,-35,-35,Non-COVID
60.551489117675814,115.80032348632812,0,-53,-53,Non-COVID
29.233833252565184,162.8462677001953,21,-1,-1,Non-COVID
51.06648228096808,125.95755004882812,0,-5,-5,Non-COVID
69.40213077600062,109.27853393554688,0,-23,-23,Non-COVID
66.32937656225447,131.97821044921875,0,-52,-52,Non-COVID
62.87527660524571,115.60856628417969,0,-57,-57,Non-COVID
48.63782771800468,151.49546813964844,0,-16,-16,Non-COVID
61.43605957096253,137.3902587890625,0,-1,-1,Non-COVID
58.42030462950304,148.23834228515625,0,-4,-4,Non-COVID
54.62553222675078,89.83746337890625,0,-1,-1,Non-COVID
47.58517589955423,123.3035888671875,0,-10,-10,Non-COVID
71.27172913746081,125.06802368164062,0,-1,-1,Non-COVID
43.08578559564413,117.00361633300781,7,-1,-1,Non-COVID
62.04898085475267,134.9075927734375,0,-55,-55,Non-COVID
57.549016876999886,90.86564636230469,0,-61,-61,Non-COVID
53.8855386359023,131.68255615234375,0,-25,-25,Non-COVID
67.3850825463353,134.34120178222656,0,-26,-26,Non-COVID
59.9348686820814,142.74949645996094,0,-1,-1,Non-COVID
55.83343663313554,147.9004669189453,0,-9,-9,Non-COVID
50.019102040550614,106.71562194824219,0,-1,-1,Non-COVID
56.51171032813746,129.37001037597656,0,-1,-1,Non-COVID
60.83587218420472,102.09478759765625,0,-1,-1,Non-COVID
71.7936971755019,132.1136474609375,0,-1,-1,Non-COVID
51.076799799248825,115.07664489746094,0,-26,-26,Non-COVID
66.9834289612375,118.34268188476562,0,-35,-35,Non-COVID
53.809597896338246,104.83349609375,0,-27,-27,Non-COVID
55.11756908453758,131.4108123779297,0,-1,-1,Non-COVID
49.952748998742756,92.90019226074219,0,-17,-17,Non-COVID
50.38534195695766,143.81800842285156,0,-1,-1,Non-COVID
50.45113410774909,111.98066711425781,1,-8,-8,Non-COVID
48.198091947763196,141.0527801513672,0,-1,-1,Non-COVID
59.52024439903889,111.85539245605469,0,-22,-22,Non-COVID
59.23804779345533,119.26687622070312,0,-1,-1,Non-COVID
51.21935422430085,111.21333312988281,0,-19,-19,Non-COVID
48.1889938792014,153.64938354492188,1,-7,-7,Non-COVID
63.96671228908289,148.79348754882812,0,-1,-1,Non-COVID
50.773961412969236,118.10218811035156,0,-14,-14,Non-COVID
51.985720235829916,120.09748840332031,4,-30,-30,Non-COVID
49.17502986355041,119.50962829589844,0,-16,-16,Non-COVID
34.44123086849717,133.24815368652344,30,-67,-67,Non-COVID
50.8276399269485,111.83241271972656,0,-1,-1,Non-COVID
62.72843578553803,135.37757873535156,0,-6,-6,Non-COVID
48.07607945307981,122.71728515625,0,-13,-13,Non-COVID
53.92993955853201,134.9761505126953,0,-1,-1,Non-COVID
44.508050104791884,120.40072631835938,1,-14,-14,Non-COVID
71.89247303373271,109.74319458007812,0,-28,-28,Non-COVID
67.64292175947628,115.4755859375,0,-1,-1,Non-COVID
72.00303707561552,109.8192138671875,0,-30,-30,Non-COVID
66.29238299520567,102.57740783691406,0,-36,-36,Non-COVID
64.97864750923239,129.0308837890625,0,-1,-1,Non-COVID
53.71814369729745,129.22608947753906,0,-12,-12,Non-COVID
71.15106045630726,117.27516174316406,0,-1,-1,Non-COVID
52.05839353932616,129.38711547851562,0,-8,-8,Non-COVID
60.00349336249641,149.4717559814453,0,-1,-1,Non-COVID
59.905581213603774,125.45991516113281,0,-35,-35,Non-COVID
68.64611503316961,107.08090209960938,0,-30,-30,Non-COVID
61.20783175293774,117.88386535644531,0,-1,-1,Non-COVID
65.67684300836011,130.02650451660156,0,-1,-1,Non-COVID
49.841376433128964,88.65460205078125,0,-25,-25,Non-COVID
62.552648535779156,138.0880889892578,0,-23,-23,Non-COVID
55.92830093224046,108.46282958984375,0,-19,-19,Non-COVID
67.71214602761268,114.84526062011719,0,-25,-25,Non-COVID
48.9607268044769,115.67530822753906,4,-6,-6,Non-COVID
58.20174113356381,152.83518981933594,0,-10,-10,Non-COVID
74.10240879993101,135.20799255371094,0,-1,-1,Non-COVID
58.13796991999241,117.14863586425781,0,-1,-1,Non-COVID
61.64227014696688,109.82905578613281,0,-1,-1,Non-COVID
48.26791680178821,116.74209594726562,4,-1,-1,Non-COVID
41.72072599076245,148.88453674316406,13,-22,-22,Non-COVID
58.589560065181,124.74166870117188,0,-53,-53,Non-COVID
54.94007897585883,130.81976318359375,0,-22,-22,Non-COVID
36.55173035082763,158.437255859375,0,-43,-43,Non-COVID
56.22629166550681,128.07052612304688,0,-33,-33,Non-COVID
55.314518044568494,152.9281768798828,0,-31,-31,Non-COVID
66.89920974023777,134.6921844482422,0,-7,-7,Non-COVID
55.61072842436519,132.07644653320312,0,-33,-33,Non-COVID
53.59385542289219,131.337646484375,9,-12,-12,Non-COVID
67.47058560074329,128.58865356445312,0,-1,-1,Non-COVID
51.38117980500942,106.06533813476562,0,-1,-1,Non-COVID
47.550063878355864,94.38841247558594,0,-16,-16,Non-COVID
66.57114052576357,136.20912170410156,0,-1,-1,Non-COVID
48.48776888331756,96.10403442382812,5,-9,-9,Non-COVID
68.40322013655229,122.89427185058594,0,-1,-1,Non-COVID
71.75741662259766,125.46519470214844,0,-1,-1,Non-COVID
61.70621234863145,122.90745544433594,0,-19,-19,Non-COVID
53.71632920595989,101.27174377441406,0,-16,-16,Non-COVID
55.82951956962158,138.66485595703125,0,-1,-1,Non-COVID
53.14992292511032,127.53579711914062,0,-39,-39,Non-COVID
49.1188144805141,135.4491424560547,0,-1,-1,Non-COVID
48.55168553372498,136.06044006347656,0,-15,-15,Non-COVID
49.73792086647372,150.9908905029297,0,-1,-1,Non-COVID
43.655311263468796,136.88514709472656,0,-50,-50,Non-COVID
62.15335395871865,123.57608032226562,0,-1,-1,Non-COVID
48.234710757829255,131.40310668945312,0,-41,-41,Non-COVID
47.31374740844898,120.49020385742188,0,-1,-1,Non-COVID
70.88103633787513,114.07701110839844,0,-1,-1,Non-COVID
54.24212441433174,142.99169921875,0,-44,-44,Non-COVID
58.742571429359344,131.98594665527344,0,-1,-1,Non-COVID
56.189181001194804,144.98257446289062,0,-41,-41,Non-COVID
73.47895842153204,130.01797485351562,0,-29,-29,Non-COVID
66.80800284763966,112.54476928710938,0,-29,-29,Non-COVID
64.41661372576777,123.46597290039062,0,-1,-1,Non-COVID
68.08401659932306,136.11654663085938,0,-1,-1,Non-COVID
58.418774484383775,141.97879028320312,0,-16,-16,Non-COVID
52.604803368787756,91.48713684082031,0,-13,-13,Non-COVID
70.41984383357618,92.23043823242188,0,-29,-29,Non-COVID
44.025862712068616,141.38441467285156,0,-37,-37,Non-COVID
38.38963380429082,109.16621398925781,0,-60,-60,Non-COVID
56.707026696117914,133.194091796875,6,-38,-38,Non-COVID
51.15753173373,154.0382080078125,0,-20,-20,Non-COVID
67.84855746399246,94.47705078125,0,-25,-25,Non-COVID
76.32767588762309,115.51878356933594,0,-25,-25,Non-COVID
49.56550102494628,153.87771606445312,0,-1,-1,Non-COVID
64.57005789603127,102.22459411621094,0,-16,-16,Non-COVID
61.45374998320963,114.97975158691406,0,-1,-1,Non-COVID
41.20692599075242,140.37454223632812,0,-7,-7,Non-COVID
72.96730803354907,139.57150268554688,0,-1,-1,Non-COVID
58.8360412835203,129.5393829345703,0,-32,-32,Non-COVID
63.88464388682062,42.45561218261719,0,-6,-6,Non-COVID
70.50183450519417,131.14007568359375,0,-1,-1,Non-COVID
49.12216200080059,114.73408508300781,6,-31,-31,Non-COVID
57.452719611233356,120.53422546386719,0,-60,-60,Non-COVID
54.40942520975049,162.1924591064453,0,-15,-15,Non-COVID
74.60409934749822,117.7857666015625,0,-1,-1,Non-COVID
63.51466008907197,114.71864318847656,0,-1,-1,Non-COVID
48.90229079521999,114.49745178222656,0,-52,-52,Non-COVID
62.11953822191255,106.21528625488281,0,-44,-44,Non-COVID
43.888706853581,151.26914978027344,14,-18,-18,Non-COVID
55.29389099570091,155.780029296875,3,-10,-10,Non-COVID
60.37672487451525,133.35394287109375,0,-33,-33,Non-COVID
52.69971331085291,136.9729766845703,0,-27,-27,Non-COVID
65.64837619799337,127.73390197753906,0,-1,-1,Non-COVID
50.20086688573978,117.7227783203125,5,-18,-18,Non-COVID
60.43912180083062,130.74526977539062,0,-23,-23,Non-COVID
58.2173793547427,120.2255859375,0,-1,-1,Non-COVID
63.74875398527107,111.72828674316406,0,-9,-9,Non-COVID
47.00487036584288,120.12997436523438,1,-27,-27,Non-COVID
53.770082462613466,123.22218322753906,0,-1,-1,Non-COVID
48.526154086921785,141.23977661132812,0,-15,-15,Non-COVID
59.060498893103485,154.16453552246094,0,-10,-10,Non-COVID
40.57873816076199,157.92820739746094,0,-1,-1,Non-COVID
58.05460656050762,110.80543518066406,0,-18,-18,Non-COVID
70.37818298162328,117.95999145507812,0,-12,-12,Non-COVID
64.76291536597105,124.66226196289062,0,-1,-1,Non-COVID
49.841276484730656,100.93943786621094,0,-21,-21,Non-COVID
61.90093516771312,111.11532592773438,0,-3,-3,Non-COVID
53.82534793007336,130.161376953125,0,-23,-23,Non-COVID
66.15749992633967,140.26324462890625,0,-1,-1,Non-COVID
39.602315395642435,161.9291534423828,10,-33,-33,Non-COVID
54.74496185255894,103.64474487304688,0,-4,-4,Non-COVID
72.22470305590872,114.67173767089844,0,-5,-5,Non-COVID
66.85405312938674,112.2791748046875,0,-1,-1,Non-COVID
52.76577846670799,118.76815795898438,4,-9,-9,Non-COVID
63.754187713189836,101.72238159179688,0,-1,-1,Non-COVID
52.27849420984693,112.21476745605469,0,-23,-23,Non-COVID
69.56412809953872,130.97042846679688,0,-1,-1,Non-COVID
70.35868054032169,108.96865844726562,0,-1,-1,Non-COVID
59.659242905125886,104.657470703125,0,-1,-1,Non-COVID
65.81380417969667,121.21783447265625,0,-1,-1,Non-COVID
36.23425601750881,171.48587036132812,0,-1,-1,Non-COVID
65.92309282035461,113.20671081542969,0,-1,-1,Non-COVID
44.26139422194265,111.19282531738281,0,-44,-44,Non-COVID
48.16035186778042,109.77610778808594,0,-26,-26,Non-COVID
46.486384688098106,112.37371826171875,0,-8,-8,Non-COVID
46.0569863840234,120.02326965332031,2,-3,-3,Non-COVID
70.07681359254092,88.39051818847656,0,-1,-1,Non-COVID
52.7331999747952,170.0723114013672,9,-14,-14,Non-COVID
71.9385453622771,99.21238708496094,0,-1,-1,Non-COVID
47.1071768954425,132.67523193359375,0,-65,-65,Non-COVID
49.176365432680974,93.52694702148438,2,-24,-24,Non-COVID
61.703496294687874,123.97785949707031,0,-1,-1,Non-COVID
74.26466671302629,108.90972900390625,0,-23,-23,Non-COVID
69.73654267224907,128.11399841308594,0,-7,-7,Non-COVID
58.23285179276957,131.07989501953125,0,-6,-6,Non-COVID
78.87808985886839,100.80412292480469,0,-1,-1,Non-COVID
73.20848513882328,106.98475646972656,0,-32,-32,Non-COVID
54.07359474294924,129.92758178710938,0,-36,-36,Non-COVID
46.614189804997956,149.4864959716797,11,-23,-23,Non-COVID
53.96020028687151,130.43255615234375,0,-45,-45,Non-COVID
70.42126848786545,120.46371459960938,0,-29,-29,Non-COVID
31.2964889888006,185.1852264404297,22,-21,-21,Non-COVID
64.587729658827,140.18206787109375,0,-17,-17,Non-COVID
58.5352735413205,117.83152770996094,0,-42,-42,Non-COVID
59.125875296469765,111.79658508300781,0,-23,-23,Non-COVID
57.1786763147597,123.55361938476562,0,-1,-1,Non-COVID
70.55162840962745,114.94406127929688,0,-1,-1,Non-COVID
52.22397020817587,88.36724853515625,0,-1,-1,Non-COVID
50.44369653703046,99.61979675292969,0,-57,-57,Non-COVID
52.29961573575584,141.3702850341797,0,-1,-1,Non-COVID
72.6199377837003,128.76075744628906,0,-1,-1,Non-COVID
57.299553815439175,120.83268737792969,0,-27,-27,Non-COVID
58.096515972000766,148.3538360595703,0,-1,-1,Non-COVID
72.9387311740601,115.3914794921875,0,-1,-1,Non-COVID
60.21996697968088,137.78732299804688,0,-1,-1,Non-COVID
63.214652699110616,127.22038269042969,0,-1,-1,Non-COVID
74.71214910890566,129.01712036132812,0,-1,-1,Non-COVID
59.09099398612687,135.61444091796875,0,-1,-1,Non-COVID
68.51082161319069,131.91116333007812,0,-1,-1,Non-COVID
66.72064531706972,116.53251647949219,0,-36,-36,Non-COVID
70.95140231984361,145.47164916992188,0,-1,-1,Non-COVID
64.79457272349829,108.15269470214844,0,-29,-29,Non-COVID
63.51414200011458,141.43948364257812,0,-1,-1,Non-COVID
56.714025597550204,111.621337890625,0,-2,-2,Non-COVID
37.06065949191698,107.07858276367188,0,-80,-80,Non-COVID
61.16568127793606,115.241943359375,0,-15,-15,Non-COVID
68.02030067288364,110.74671936035156,0,-8,-8,Non-COVID
47.59417057031314,105.96653747558594,2,-22,-22,Non-COVID
52.05148731418409,121.9234619140625,0,-35,-35,Non-COVID
41.615306630769304,143.3245391845703,1,-51,-51,Non-COVID
48.765582732706655,146.45025634765625,1,-50,-50,Non-COVID
66.225861437509,132.9745330810547,0,-1,-1,Non-COVID
28.322022239754563,136.30770874023438,0,-69,-69,Non-COVID
42.33269706341498,138.0956573486328,0,-1,-1,Non-COVID
53.096082038325,126.77183532714844,0,-1,-1,Non-COVID
46.190193386647316,144.0584716796875,0,-20,-20,Non-COVID
46.404833894534214,104.7327880859375,0,-12,-12,Non-COVID
56.94532688928844,108.48408508300781,0,-1,-1,Non-COVID
52.15644004474015,117.70195007324219,0,-37,-37,Non-COVID
79.92533438188347,117.8231201171875,0,-18,-18,Non-COVID
48.08007082319438,112.79345703125,0,-8,-8,Non-COVID
72.59858716786428,116.87562561035156,0,-2,-2,Non-COVID
47.57070875628319,98.05966186523438,3,-30,-30,Non-COVID
63.47241838079492,85.2698974609375,0,-1,-1,Non-COVID
49.43892919111859,100.94775390625,1,-38,-38,Non-COVID
48.97048103602574,127.5809326171875,0,-5,-5,Non-COVID
49.513186407626634,142.05718994140625,0,-6,-6,Non-COVID
57.965604164641746,120.471923828125,0,-1,-1,Non-COVID
48.64961259450729,147.13475036621094,0,-29,-29,Non-COVID
49.57195715117642,124.80538940429688,0,-1,-1,Non-COVID
54.29702874858061,108.68495178222656,0,-1,-1,Non-COVID
51.18213532875996,126.93267822265625,0,-1,-1,Non-COVID
52.287353307191175,126.21961975097656,0,-4,-4,Non-COVID
40.856328337705,90.0914306640625,0,-41,-41,Non-COVID
57.860304037936395,134.4658660888672,0,-1,-1,Non-COVID
74.16149895238257,132.49281311035156,0,-19,-19,Non-COVID
50.329251258963964,105.40460205078125,0,-60,-60,Non-COVID
46.0253761153782,157.82034301757812,0,-17,-17,Non-COVID
58.6690685793437,106.4552001953125,0,-34,-34,Non-COVID
33.368151580661596,131.3354949951172,48,-66,-66,Non-COVID
40.50141536702853,102.63087463378906,0,-71,-71,Non-COVID
45.30793991981145,122.49053955078125,0,-11,-11,Non-COVID
54.81847860716332,127.0633544921875,0,-28,-28,Non-COVID
53.33163643522765,130.22743225097656,0,-8,-8,Non-COVID
51.35728838872735,129.9689178466797,0,-29,-29,Non-COVID
42.51484396803729,104.70298767089844,0,-7,-7,Non-COVID
59.122960414612095,126.20524597167969,0,-49,-49,Non-COVID
